mun_origem,mun_destino,viagens
1100023,4113700,57.2493947095
1100023,4115200,76.4928887295
1100023,4125506,70.238753173
1100023,4314902,78.4172381315
1100023,5002704,143.8451177995
1100023,5101258,59.5944545527984
1100023,5102504,59.7613500575725
1100023,5103403,1724.63168725834
1100023,5104104,59.9282455623466
1100023,5105200,53.6350090975185
1100023,5107602,207.403339658715
1100023,5107909,200.876449487203
1100023,5108402,2725.18432082722
1100023,5201405,70.7198405235
1100023,5208707,420.9514316875
1100023,5300108,10805.2195720511
1100049,1100098,99.103994203
1100049,1100114,79.3794128325
1100049,1100122,101.5094309555
1100049,1100189,9137.01721941625
1100049,1100205,232.846277642
1100049,1100288,175.115795582
1100049,1100304,491.1901848605
1100049,1100320,81.784849585
1100049,1101203,376.210308091
1100049,1200401,124.392305711467
1100049,1300144,53.6744837330513
1100049,1302603,160.480958897217
1100049,1501402,52.4385212045
1100049,2304400,92.8498586465
1100049,2604106,56.2872200085
1100049,2607901,115.9420514705
1100049,2611606,121.234012326
1100049,3101607,76.9470065039674
1100049,3106200,1214.3680502907
1100049,3109006,61.6513389398049
1100049,3117876,5643.05313438907
1100049,3118304,83.1732087698879
1100049,3118601,66.3048952840784
1100049,3119401,125.979301039749
1100049,3122306,79.796895633744
1100049,3127701,70.9584516283518
1100049,3131307,52.9284055808377
1100049,3131703,75.6120079726253
1100049,3131901,56.709005979469
1100049,3137601,212.002398939413
1100049,3141108,142.205679872766
1100049,3151800,73.8660960813409
1100049,3154606,66.3048952840784
1100049,3157807,89.8614536215082
1100049,3167202,85.2078972772347
1100049,3170107,363.861723440001
1100049,3170206,274.52669382486
1100049,3171204,270.746093426229
1100049,3205002,73.6063646265
1100049,3205200,62.0602682145
1100049,3205309,100.5472562545
1100049,3304557,216.9703950755
1100049,3505500,347.717559877308
1100049,3505708,58.7388646050295
1100049,3509007,85.4933097399666
1100049,3509502,4182.61581444905
1100049,3518800,1548.91912264888
1100049,3519071,172.486404970647
1100049,3520509,141.733442606376
1100049,3524006,78.4779958251419
1100049,3525904,73.1973305046746
1100049,3529203,60.4735131993869
1100049,3543402,92.2626054573979
1100049,3547304,58.0724450668071
1100049,3549805,132.142677415535
1100049,3550308,1996.12480256883
1100049,3556206,65.6021055639182
1100049,3556701,120.849362792733
1100049,4106902,354.5613773185
1100049,4113700,294.425458506
1100049,4125506,367.550735782
1100049,4205407,61.0980935135
1100049,4314902,116.9042261715
1100049,5002704,169.342747376
1100049,5101407,131.274695520931
1100049,5101803,60.2620365718949
1100049,5102678,155.546405654463
1100049,5103007,68.9007928462212
1100049,5103304,101.310572739757
1100049,5103361,119.689595619919
1100049,5103403,5264.84657860645
1100049,5104807,60.2620365718949
1100049,5105150,81.3537493720581
1100049,5105622,96.4192585150318
1100049,5106224,54.2358329147054
1100049,5106307,156.681295086927
1100049,5106752,89.7254728387458
1100049,5107602,110.416636427451
1100049,5107800,361.280790265436
1100049,5107909,128.294972793291
1100049,5107925,92.7051955663857
1100049,5107958,248.652150432306
1100049,5108402,17609.8045625152
1100049,5208707,604.7267995785
1100049,5300108,6517.78389324373
1100056,1100205,74.087451977
1100056,1100304,458.957332377
1100056,3106200,97.6536757116207
1100056,3117876,245.385867874302
1100056,3509502,190.725750700046
1100056,3516200,63.2480100520671
1100056,3518800,189.573365377349
1100056,3550308,130.440127983573
1100056,5102637,87.0461620196993
1100056,5106752,59.7613500575725
1100056,5107909,53.6350090975185
1100056,5108402,272.289657647697
1100056,5300108,172.381646235373
1100064,3106200,246.900758472737
1100064,3117876,271.676804695084
1100064,3149952,113.418011958938
1100064,3509502,186.216605253008
1100064,3518800,53.9725458668486
1100064,3550308,91.2301939282417
1100064,5102504,83.4322363739177
1100064,5103403,199.641422751875
1100064,5104104,152.600062027778
1100064,5108402,538.452974335339
1100064,5300108,626.684232577077
1100098,1300805,53.6744837330513
1100098,2611606,55.3250453075
1100098,3106200,131.736834622515
1100098,3117876,831.590072662634
1100098,3304557,60.617006163
1100098,3509502,367.666891767835
1100098,3518800,139.259373300984
1100098,3550308,100.661449433979
1100098,5101803,56.6147318251584
1100098,5103403,241.924985655065
1100098,5106505,110.249740922677
1100098,5108402,1462.20682987764
1100098,5208707,65.9089670185
1100098,5300108,332.372984463051
1100106,1100205,1552.4688800635
1100106,1302603,504.474526855105
1100106,3117876,156.743902137711
1100106,3135209,71.2472282444143
1100106,3143302,132.321013952094
1100106,3509502,326.688843836896
1100106,5100409,71.513345463358
1100106,5102504,180.786109715685
1100106,5103403,203.856172214843
1100106,5104906,53.6350090975185
1100106,5107925,101.310572739757
1100106,5108402,215.641546721583
1100106,5208707,78.4172381315
1100106,5300108,611.002692713993
1100114,1100122,575.380471198
1100114,1100130,294.9065458565
1100114,1100155,3654.339514398
1100114,1100205,380.059006895
1100114,1100288,65.427879668
1100114,1100452,75.5307140285
1100114,1302603,405.629167246782
1100114,2304400,64.9467923175
1100114,2611606,66.390054369
1100114,3106200,297.030404149556
1100114,3106705,76.9470065039674
1100114,3109907,66.3048952840784
1100114,3117876,805.0236114207
1100114,3118601,108.764455614665
1100114,3120904,54.1478934657549
1100114,3136702,79.796895633744
1100114,3147402,60.4896063781003
1100114,3154309,52.0554496351955
1100114,3170206,98.2956103644129
1100114,3205309,101.5094309555
1100114,3304557,53.881783256
1100114,3509502,451.81992570219
1100114,3518800,334.128277457133
1100114,3527108,53.0019804167543
1100114,3550308,280.927251463714
1100114,3552403,68.3184747021199
1100114,5002704,55.3250453075
1100114,5103403,714.824059982327
1100114,5107602,59.9282455623466
1100114,5107925,59.7613500575725
1100114,5108402,1871.33007929009
1100114,5208707,123.6394490785
1100114,5300108,3018.42170280022
1100122,1100130,85.1524610385
1100122,1100155,67.35222907
1100122,1100189,272.295440383
1100122,1100205,755.307140285
1100122,1100288,87.557897791
1100122,1100296,58.2115694105
1100122,1100304,230.92192824
1100122,1100320,196.283639004
1100122,1100452,100.5472562545
1100122,1200401,58.8868724398596
1100122,1302603,1181.6388592974
1100122,1303536,98.4032201772607
1100122,2304400,245.354548755
1100122,2408102,59.654831462
1100122,2501807,57.73048206
1100122,2611606,185.2186299425
1100122,2704302,67.8333164205
1100122,2927408,75.5307140285
1100122,3101003,64.2702067767315
1100122,3103504,136.505901613213
1100122,3106200,2386.27654025082
1100122,3106705,216.944731899749
1100122,3117876,7291.47728835146
1100122,3118601,214.910043392402
1100122,3127008,60.4896063781003
1100122,3127107,79.796895633744
1100122,3130101,64.2702067767315
1100122,3134608,78.5196524256144
1100122,3136702,64.2702067767315
1100122,3137601,241.078843469304
1100122,3141108,276.676892978632
1100122,3143302,124.175633825252
1100122,3144805,52.0554496351955
1100122,3148103,74.0971173741909
1100122,3154606,189.376551870838
1100122,3157807,73.0508954589112
1100122,3161809,56.9977825955314
1100122,3170107,222.182467573602
1100122,3170206,402.598438695169
1100122,3171204,175.942306844385
1100122,3205002,61.579180864
1100122,3205200,90.444421894
1100122,3205309,93.330945997
1100122,3304557,426.243392543
1100122,3509007,90.1619648721068
1100122,3509502,5972.44628322476
1100122,3518800,2891.0281988035
1100122,3519071,449.33234905732
1100122,3520509,210.001226323183
1100122,3523909,144.739084198116
1100122,3524006,184.945612255625
1100122,3524402,80.9409100367836
1100122,3525904,132.598896283343
1100122,3529005,67.0944543254656
1100122,3543402,273.759864592954
1100122,3547304,78.3728954899346
1100122,3548708,52.4406612137392
1100122,3549805,214.354580449702
1100122,3549904,182.355287521276
1100122,3550308,2909.68794587373
1100122,3552205,66.7865900490104
1100122,3552403,77.2353836255711
1100122,3556206,118.303658433384
1100122,3556701,205.31769773271
1100122,4102109,57.73048206
1100122,4104808,59.1737441115
1100122,4106902,460.881681779
1100122,4108304,66.390054369
1100122,4113700,548.43957957
1100122,4115200,83.2281116365
1100122,4125506,534.006959055
1100122,4205407,148.6559913045
1100122,4208203,68.7954911215
1100122,4314902,195.321464303
1100122,5002704,413.73512143
1100122,5101605,86.5788546063318
1100122,5101803,59.7613500575725
1100122,5102678,384.809177435302
1100122,5103007,327.259830783408
1100122,5103403,10831.1188909909
1100122,5105200,83.766027383466
1100122,5106299,63.2751384004896
1100122,5106372,63.2751384004896
1100122,5106752,56.7816273299326
1100122,5107602,182.597563909906
1100122,5107800,215.541409418719
1100122,5107909,280.051574554537
1100122,5107958,119.856491124693
1100122,5108402,29413.6546576278
1100122,5201108,55.3250453075
1100122,5208707,1373.985473028
1100122,5300108,11199.4648333042
1100130,1100205,166.456223273
1100130,1304062,55.9692425802118
1100130,3117876,227.991130382126
1100130,3123700,86.9538091685191
1100130,3131158,105.856811161675
1100130,3137601,56.709005979469
1100130,3509502,118.596649251506
1100130,5103403,101.310572739757
1100130,5107909,92.3714045568375
1100130,5108402,188.890800374734
1100130,5300108,362.575035721955
1100148,3106200,59.6166504324581
1100148,3117876,181.057905774358
1100148,3149309,66.3048952840784
1100148,3509502,142.736107218865
1100148,3518800,75.0840520549679
1100148,5108402,450.129423736696
1100148,5300108,172.11052944052
1100155,1100189,54.3628706065
1100155,1100205,219.375831828
1100155,1100304,52.919608555
1100155,1302603,272.753085028315
1100155,2304400,100.066168904
1100155,2611606,115.46096412
1100155,3106200,447.907888155531
1100155,3112653,54.1478934657549
1100155,3117876,1306.95725629811
1100155,3119401,94.5150099657817
1100155,3137601,232.651312823854
1100155,3158953,71.2472282444143
1100155,3167202,66.3048952840784
1100155,3170107,173.612215623521
1100155,3205309,67.8333164205
1100155,3304557,85.1524610385
1100155,3505708,52.5346064551966
1100155,3509502,638.612723616546
1100155,3518800,442.58027904395
1100155,3549805,99.8936479251331
1100155,3550308,513.738815042396
1100155,4106902,57.2493947095
1100155,5002704,56.768307359
1100155,5103403,914.957186505863
1100155,5107909,65.9544492195361
1100155,5108402,3175.78748285025
1100155,5208707,140.9585936965
1100155,5300108,2046.39411384553
1100189,1100205,272.7765277335
1100189,1100288,1565.458238527
1100189,1100296,158.758825665
1100189,1100304,1046.3649873375
1100189,1302405,53.6744837330513
1100189,1302603,143.140102210983
1100189,2611606,117.8664008725
1100189,3106200,189.318796547626
1100189,3117876,1216.22284673096
1100189,3118601,56.709005979469
1100189,3126109,74.0971173741909
1100189,3137601,278.480560193129
1100189,3170107,85.4966738932972
1100189,3170206,90.1502302375706
1100189,3505500,74.1134866048736
1100189,3509502,1116.54397122983
1100189,3518800,459.225894041177
1100189,3519071,55.3597942931888
1100189,3543402,238.725183156121
1100189,3546207,69.5066775517953
1100189,3549805,149.603066542337
1100189,3550308,601.111409603489
1100189,4106902,92.368771296
1100189,4113700,63.503530266
1100189,4125506,125.08271113
1100189,5101407,92.5383000616116
1100189,5102637,123.203383962836
1100189,5103304,266.330212192417
1100189,5103361,65.5539000080782
1100189,5103403,797.079045080165
1100189,5106216,60.0951410671208
1100189,5106752,143.360481936264
1100189,5107602,134.922000267667
1100189,5107875,152.633441128732
1100189,5107958,110.917322941774
1100189,5108402,3469.70291891339
1100189,5208707,138.0720695935
1100189,5300108,1436.66864251088
1100205,1100254,131.817934037
1100205,1100288,133.2611960885
1100205,1100304,456.070808274
1100205,1100338,641.2894382165
1100205,1100452,114.498789419
1100205,1101005,92.8498586465
1100205,1101401,91.8876839455
1100205,1200013,62.6278351921522
1100205,1200138,530.670932996608
1100205,1200203,657.635520742587
1100205,1200252,125.822411881697
1100205,1200302,62.9155523755974
1100205,1200336,84.8902089564401
1100205,1200401,6168.81249098097
1100205,1200807,113.75375781348
1100205,1300144,261.512578892313
1100205,1301100,208.814581302748
1100205,1301308,53.6744837330513
1100205,1301407,59.4574844916336
1100205,1301654,53.6744837330513
1100205,1301704,25747.7032217155
1100205,1301852,1171.93362278585
1100205,1301902,627.536874101631
1100205,1302405,2876.2639988972
1100205,1302504,577.993477452813
1100205,1302603,131671.298366748
1100205,1303403,215.039721492393
1100205,1303536,527.915734091571
1100205,1303569,326.527921632241
1100205,1304062,1360.9959445053
1100205,1304203,493.993509941814
1100205,1400100,1304.2278072055
1100205,1500602,78.4172381315
1100205,1500800,222.7434432815
1100205,1501303,77.4550634305
1100205,1501402,2113.897818097
1100205,1503606,90.444421894
1100205,1504208,195.321464303
1100205,1505031,567.68307359
1100205,1506807,737.987995667
1100205,1600303,343.496368257
1100205,1600600,59.1737441115
1100205,1721000,312.706777825
1100205,2103000,78.4172381315
1100205,2105302,57.2493947095
1100205,2111300,686.030561813
1100205,2211001,381.5022689465
1100205,2301000,86.59572309
1100205,2303709,263.1547807235
1100205,2304400,3836.190532887
1100205,2307304,104.877042409
1100205,2307650,55.3250453075
1100205,2313500,61.0980935135
1100205,2403251,108.725741213
1100205,2407104,92.368771296
1100205,2408003,71.6820152245
1100205,2408102,854.411134488
1100205,2412005,373.323783988
1100205,2501807,123.158361728
1100205,2503209,97.6607321515
1100205,2504009,165.9751359225
1100205,2507507,667.749242494
1100205,2513703,144.8072925005
1100205,2602902,71.200927874
1100205,2607208,494.557796314
1100205,2607901,530.158260251
1100205,2609600,85.1524610385
1100205,2610004,57.73048206
1100205,2610509,62.0602682145
1100205,2611606,1380.2396085845
1100205,2700508,59.654831462
1100205,2700607,90.444421894
1100205,2704302,1243.129713692
1100205,2704500,91.406596595
1100205,2707701,359.3722508235
1100205,2800308,253.051946363
1100205,2910800,53.4006959055
1100205,2919207,267.484566878
1100205,2921005,77.4550634305
1100205,2925303,352.155940566
1100205,2927408,1094.954809738
1100205,3101102,64.5012280695815
1100205,3101508,184.37646358729
1100205,3103504,461.630909798047
1100205,3104205,192.57297293989
1100205,3105400,59.6166504324581
1100205,3106200,8190.4563552443
1100205,3106705,543.404738615925
1100205,3107406,81.6005628482409
1100205,3109006,127.956234223883
1100205,3109451,68.3973391146377
1100205,3109808,111.672100067654
1100205,3110004,52.0554496351955
1100205,3110301,82.6467847635206
1100205,3112505,138.598345443772
1100205,3112901,55.9515606802518
1100205,3113404,153.894013007935
1100205,3113909,59.6166504324581
1100205,3114204,61.6513389398049
1100205,3115300,610.409323876009
1100205,3117876,11296.1907050583
1100205,3118007,56.9977825955314
1100205,3118304,161.166437189135
1100205,3118601,1098.15127842774
1100205,3119401,110.099454146007
1100205,3120805,70.2010063291346
1100205,3122306,435.339972977266
1100205,3125101,107.24956501623
1100205,3125200,69.154784413855
1100205,3125705,73.8660960813409
1100205,3127701,218.106464461454
1100205,3128402,66.3048952840784
1100205,3129806,61.6513389398049
1100205,3130101,75.7852739422628
1100205,3131307,113.995565191063
1100205,3131901,140.170991365419
1100205,3133808,98.6998976269003
1100205,3134608,98.6998976269003
1100205,3136207,94.0463412826269
1100205,3136306,78.5196524256144
1100205,3136652,113.706788575
1100205,3136702,795.716498732153
1100205,3137205,165.293569527041
1100205,3137601,1682.86047091001
1100205,3138203,67.3511171993581
1100205,3138401,312.563719104023
1100205,3139607,55.8360500338268
1100205,3140001,76.9470065039674
1100205,3141108,525.663469184474
1100205,3142403,52.0554496351955
1100205,3142908,71.2472282444143
1100205,3143302,561.961208669807
1100205,3143906,349.085853784751
1100205,3144706,88.988497675866
1100205,3144805,424.524595787739
1100205,3145059,76.9470065039674
1100205,3145604,82.6467847635206
1100205,3145901,52.9284055808377
1100205,3146107,67.3511171993581
1100205,3147006,162.154903781202
1100205,3147105,193.445928885532
1100205,3147709,70.0854956827096
1100205,3148004,133.944789099499
1100205,3148103,61.6513389398049
1100205,3149309,274.815470440923
1100205,3149903,56.709005979469
1100205,3151503,85.4966738932972
1100205,3152006,95.8500084971238
1100205,3152501,352.988590927262
1100205,3153400,54.1478934657549
1100205,3154309,66.3048952840784
1100205,3154408,58.8014498100283
1100205,3154606,223.748487397795
1100205,3155306,68.3973391146377
1100205,3155405,156.166348905587
1100205,3155801,74.0971173741909
1100205,3156700,82.6467847635206
1100205,3157807,239.10191028517
1100205,3161809,112.949343275783
1100205,3162500,85.4966738932972
1100205,3162922,74.0971173741909
1100205,3162948,54.1478934657549
1100205,3162955,249.750647602513
1100205,3163201,76.9470065039674
1100205,3167202,566.608138916625
1100205,3167509,85.4966738932972
1100205,3169307,62.6975608550846
1100205,3169356,62.6975608550846
1100205,3169406,105.445897801733
1100205,3169604,60.4896063781003
1100205,3169901,162.854593757207
1100205,3170107,1097.11830870737
1100205,3170206,2741.17105684409
1100205,3170404,279.122494845921
1100205,3170701,249.339734242571
1100205,3171204,788.148671837436
1100205,3171303,76.9470065039674
1100205,3201308,137.1098948925
1100205,3201506,62.541355565
1100205,3202405,158.2777383145
1100205,3203205,69.7576658225
1100205,3204906,105.83921711
1100205,3205002,331.4691844945
1100205,3205200,283.3604494445
1100205,3205309,553.250453075
1100205,3300456,77.4550634305
1100205,3300704,59.654831462
1100205,3301009,59.1737441115
1100205,3301702,182.3321058395
1100205,3302403,59.1737441115
1100205,3303302,305.971554918
1100205,3303500,67.8333164205
1100205,3303906,67.35222907
1100205,3304201,53.881783256
1100205,3304557,6891.5762959125
1100205,3304904,105.83921711
1100205,3501608,66.3192160874526
1100205,3502507,53.2591537078976
1100205,3503208,75.1458981340298
1100205,3503901,113.529902966037
1100205,3504107,137.926534224539
1100205,3505500,420.396825435113
1100205,3505708,214.876363761155
1100205,3506003,211.12014636463
1100205,3507506,69.3546045958594
1100205,3509007,246.549200590209
1100205,3509205,83.0848048782202
1100205,3509502,14469.1285214401
1100205,3509700,58.325899993367
1100205,3510500,90.6181837399146
1100205,3513009,96.561550234021
1100205,3513801,80.2200811486659
1100205,3515509,59.7131484197071
1100205,3518305,186.502159341963
1100205,3518800,10117.5276983715
1100205,3519071,697.634790064802
1100205,3520509,485.210185421539
1100205,3522208,72.0128460195824
1100205,3523107,125.786346309766
1100205,3523404,161.921355965129
1100205,3523503,64.8305856904885
1100205,3523602,68.0650197755599
1100205,3523909,311.625804478091
1100205,3524006,235.698597495735
1100205,3524402,275.560077630956
1100205,3525904,413.848885481846
1100205,3526902,59.8652213756431
1100205,3528502,66.4787257725552
1100205,3529005,155.249723853739
1100205,3530300,58.275209008055
1100205,3530607,106.4638980659
1100205,3531803,118.607804345256
1100205,3533908,58.8439649402368
1100205,3534401,123.841497044994
1100205,3536109,90.4549556902287
1100205,3538709,156.173316683104
1100205,3539301,71.6073181370865
1100205,3539806,56.1708500581805
1100205,3541406,274.79227612211
1100205,3542404,108.035318610571
1100205,3543402,508.154003810056
1100205,3543709,54.3236643994492
1100205,3543907,60.2744676227222
1100205,3545803,79.3434609400289
1100205,3547304,66.895408748801
1100205,3547809,287.244046677921
1100205,3548500,161.059609214826
1100205,3548708,382.889440811743
1100205,3548807,93.3926805925948
1100205,3548906,117.481447574642
1100205,3549102,67.1958362960896
1100205,3549805,734.883635278175
1100205,3549904,463.5694591928
1100205,3550308,19949.1784144067
1100205,3550605,73.813059057585
1100205,3551009,84.3706713339363
1100205,3552205,288.116948521975
1100205,3552403,119.730442751286
1100205,3552502,73.9576952843544
1100205,3553708,60.2744676227222
1100205,3554102,92.0017138016714
1100205,3556206,256.954739910624
1100205,3556701,372.446717845495
1100205,4101408,80.3415875335
1100205,4101507,112.574440017
1100205,4104808,262.673693373
1100205,4106902,1971.495962349
1100205,4108304,583.077868806
1100205,4113700,487.3414860565
1100205,4115200,485.898224005
1100205,4119152,66.8711417195
1100205,4119905,205.905386014
1100205,4125506,961.6936136495
1100205,4127700,84.671373688
1100205,4128104,64.465704967
1100205,4202008,179.4455817365
1100205,4202305,61.0980935135
1100205,4202404,99.103994203
1100205,4204202,109.2068285635
1100205,4205407,894.82247193
1100205,4205902,63.0224429155
1100205,4208203,111.612265316
1100205,4208302,68.7954911215
1100205,4209102,239.581500549
1100205,4211306,116.423138821
1100205,4216602,136.1477201915
1100205,4304606,106.801391811
1100205,4305108,70.238753173
1100205,4309100,307.4148169695
1100205,4314902,843.827212777
1100205,4316907,65.427879668
1100205,4318705,57.73048206
1100205,5002704,1598.172178361
1100205,5003702,116.9042261715
1100205,5100102,188.623767567095
1100205,5100201,80.9198210596454
1100205,5100250,59.9282455623466
1100205,5101258,71.9472737757708
1100205,5101407,152.13275461441
1100205,5101605,125.482145570425
1100205,5101704,161.772883917381
1100205,5101803,501.528033070241
1100205,5102504,939.938840502107
1100205,5102637,65.9544492195361
1100205,5102678,1071.58070613354
1100205,5102702,83.9329228882401
1100205,5103007,717.970678214741
1100205,5103205,98.4977455168914
1100205,5103403,34856.2215724015
1100205,5103502,392.112769671435
1100205,5103601,155.613163856372
1100205,5104104,71.513345463358
1100205,5104609,78.3406475434634
1100205,5104807,470.520175416808
1100205,5104906,237.868148954211
1100205,5105101,72.3144438862739
1100205,5105150,69.3013420576791
1100205,5105200,618.638455173978
1100205,5105259,359.803127080763
1100205,5105606,53.8019046022927
1100205,5105903,218.454373944449
1100205,5106000,83.9329228882401
1100205,5106109,116.542977387505
1100205,5106190,59.9282455623466
1100205,5106224,359.970022585538
1100205,5106232,125.482145570425
1100205,5106372,65.8876910176265
1100205,5106505,338.744793381555
1100205,5106752,165.053018553614
1100205,5107040,466.472321458614
1100205,5107404,89.7254728387458
1100205,5107602,1765.43758697686
1100205,5107701,108.137874819863
1100205,5107800,864.010470970051
1100205,5107909,1507.92200930621
1100205,5107925,329.104664078584
1100205,5107958,472.732178822487
1100205,5108402,37640.4996612672
1100205,5200100,98.6229068525
1100205,5200258,237.1760637965
1100205,5200308,126.044885831
1100205,5201108,745.2043059245
1100205,5201405,229.959753539
1100205,5204508,85.633548389
1100205,5205109,58.692656761
1100205,5208004,103.4337803575
1100205,5208707,4213.363015679
1100205,5211503,63.9846176165
1100205,5212501,174.153620881
1100205,5215231,61.0980935135
1100205,5220454,101.5094309555
1100205,5221403,57.2493947095
1100205,5221858,187.1429793445
1100205,5300108,187466.96061487
1100254,1100304,71.200927874
1100254,3106200,140.113236042207
1100254,3117876,589.009590789805
1100254,3143302,144.824547709693
1100254,3170107,228.228777772431
1100254,3509502,325.537824633054
1100254,3518800,150.28064117431
1100254,3519071,54.2297191579919
1100254,3550308,180.4648476064
1100254,4106902,58.2115694105
1100254,5102686,89.3916818291975
1100254,5103403,441.090118250912
1100254,5106372,62.5741772804383
1100254,5108402,2536.07528036143
1100254,5208707,73.6063646265
1100254,5300108,653.362666156432
1100288,1100304,114.498789419
1100288,1100320,261.2304313215
1100288,1200401,198.382328194969
1100288,1302603,96.3336038403876
1100288,3106200,139.009258803715
1100288,3117876,1339.23012189705
1100288,3118601,60.4896063781003
1100288,3128709,52.9284055808377
1100288,3135100,78.5196524256144
1100288,3136207,52.0554496351955
1100288,3158953,94.0463412826269
1100288,3170107,123.244922556397
1100288,3304557,55.3250453075
1100288,3505500,347.242749186584
1100288,3509502,1141.76417946592
1100288,3518800,488.696708314316
1100288,3543402,65.344932272775
1100288,3550308,473.395087487284
1100288,4106902,105.3581297595
1100288,4125506,139.9964189955
1100288,5102504,110.583531932225
1100288,5103403,810.642494680171
1100288,5103502,65.5539000080782
1100288,5107800,114.330973981826
1100288,5108402,4745.71622472067
1100288,5208707,141.439681047
1100288,5300108,1590.50445835894
1100296,3117876,230.55224289584
1100296,3134400,56.709005979469
1100296,3149309,52.9284055808377
1100296,3509502,83.2838504548848
1100296,5103403,68.5336227357181
1100296,5108402,356.389476040711
1100296,5300108,184.733223272373
1100304,1200401,182.808271340916
1100304,1301704,83.1319798278996
1100304,1302603,411.629164926139
1100304,2304400,97.179644801
1100304,2611606,213.602783622
1100304,3106200,510.836470303466
1100304,3106705,64.2702067767315
1100304,3115300,59.6166504324581
1100304,3117876,3186.45345106524
1100304,3118601,56.709005979469
1100304,3131307,129.702146115168
1100304,3133808,52.0554496351955
1100304,3137601,120.979212756201
1100304,3141108,145.986280271397
1100304,3149309,73.8660960813409
1100304,3154606,64.2702067767315
1100304,3167202,82.6467847635206
1100304,3170107,101.434276110252
1100304,3170206,288.602873504106
1100304,3171204,157.212570820866
1100304,3205309,64.9467923175
1100304,3304557,188.586241396
1100304,3505500,67.1488636753609
1100304,3509007,70.5316523517849
1100304,3509502,2388.88213980432
1100304,3518800,1144.72656680152
1100304,3519071,132.037577080328
1100304,3520509,89.7527186250276
1100304,3524006,58.8983742901321
1100304,3529005,56.9460882961935
1100304,3543402,204.868915594069
1100304,3549805,116.709927701213
1100304,3550308,1337.44413938707
1100304,3552205,53.7190909402887
1100304,4106902,229.959753539
1100304,4113700,222.7434432815
1100304,4125506,173.6725335305
1100304,4314902,100.066168904
1100304,5002704,118.347488223
1100304,5100250,289.033104581072
1100304,5101258,74.6599636957721
1100304,5101407,71.9138946748159
1100304,5101704,189.491624191921
1100304,5102504,485.719200963601
1100304,5102637,688.50724194789
1100304,5102678,71.6802409681322
1100304,5102686,3931.90271544979
1100304,5103007,128.962554812387
1100304,5103304,14160.5552744805
1100304,5103361,2076.70627653322
1100304,5103403,4453.46974370527
1100304,5103452,98.3308500121173
1100304,5103957,101.878017455989
1100304,5104807,65.5539000080782
1100304,5104906,59.7613500575725
1100304,5105150,74.8268592005462
1100304,5105606,120.52407314379
1100304,5105622,62.7410727852124
1100304,5106224,87.2130575244735
1100304,5106232,68.7005182404923
1100304,5106752,1834.3807416667
1100304,5106828,248.351738523713
1100304,5107107,153.000611239235
1100304,5107602,89.7254728387458
1100304,5107800,95.3511272844774
1100304,5107875,2690.42003838152
1100304,5107909,102.011533859809
1100304,5107925,77.639686423412
1100304,5107958,344.837755240654
1100304,5108402,8925.83716229034
1100304,5208707,446.449061264
1100304,5300108,3199.16653674472
1100320,3117876,142.205679872766
1100320,3509502,220.641628747242
1100320,3550308,79.7527071871081
1100320,5103403,152.700199330642
1100320,5108402,685.060211806882
1100320,5300108,297.331363174563
1100338,1302603,211.760330912233
1100338,3117876,91.1964521528503
1100338,3509502,61.9151709756223
1100338,5108402,116.709872892279
1100338,5300108,729.834717590723
1100346,3106200,52.0554496351955
1100346,3117876,310.240253980614
1100346,3146107,66.3048952840784
